Contributors Phase ONE
Txhash;Blockno;UnixTimestamp;DateTime;From;To;ContractAddress;Value(ETH);Approx.Value(USD);TxnFee(ETH);Approx.TxnFee(USD);Status;ErrCode
0xe3b8d2d2ad0a9d324fdf21ddd3b4ac8fb0b825f8a8adbf7a1900cb284dab01ef;3475438;1491310191;4/4/2017 12:49:51 PM;0xff19f623f4552f288a62f4fde719b656378eea7b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x6b04269b6f2611ec13faa009e63109963c412708b734bea834fae27d6e049db8;3475433;1491310130;4/4/2017 12:48:50 PM;0x6efba8fb2ac5b6730729a972ec224426a287c3ad;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0207396;0.00042;Error(0);Out of gas
0x231b182f21d8f2b2de04ced9ce21aee4ba9e4afa208a004c71f1e10bf9818e2c;3475433;1491310130;4/4/2017 12:48:50 PM;0x1c3af2e277bbc0f412a0e55a897eedcb9de72953;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.01;593.0538;0.0221449548;0.00044846;;
0x81e7695574d20748b29343cb1157244ab69ba3c2edd05833a2ac613508d5d39a;3475431;1491310074;4/4/2017 12:47:54 PM;0x3fa112ac58f8a0b067d0f3747e62871688ee9d62;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.09;53.8242;0.0221449548;0.00044846;;
0x2ad3e67b329813628b8afc0d5ef0aa1d8b4a2de86a9d8c3fa3925f41874859f8;3475431;1491310074;4/4/2017 12:47:54 PM;0x7c3b41cefe97101007cfeac63200c56a405d3ac5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6;296.28;0.0221449548;0.00044846;;
0x8c5a18128c11f17043fd2500143d829aef92392359ca8d44f7d940275bf1a715;3475431;1491310074;4/4/2017 12:47:54 PM;0xe365f1a96d1dfe603882f6c8b44208e829a3e492;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.074006694;3.65445054972;0.02435945028;0.000493306;;
0x19a1009c23188a0daea61538f94ca4cf456acbce5674283b08a44ae32858d668;3475428;1491309987;4/4/2017 12:46:27 PM;0xcd659cbf3821ecb898b935a295f8f425f908d787;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.0221449548;0.00044846;;
0x0a911dcb4d855e175ba7fcdbd08f4b451fa101989987bc742c9463b4753b42e6;3475420;1491309911;4/4/2017 12:45:11 PM;0xe435a55c0cb93b47ea9e8c8a234f9f9d1c5831b0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.44;614.2872;0.0221449548;0.00044846;;
0xe9f2e44503e9a291d43d578aec131d418e7f7bdd6af603d7635f0c8905cab50e;3475417;1491309880;4/4/2017 12:44:40 PM;0xd2ce22e22f4d985c832909b1c9f1bc5e304df1ae;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.023203662;0.0004699;;
0xd46b5a4cfa1144d7b767fc836340c8664044cba3a44ed673898f34da9bdae70a;3475416;1491309872;4/4/2017 12:44:32 PM;0x1ab1cd77a25464c772389a7b9ca1f044474f09fe;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;157;7752.66;0.0885798192;0.00179384;;
0xf7f37a992be88f546307d7b4912ca4905ac3958f05ef8e8723c7051a6bb095fe;3475412;1491309802;4/4/2017 12:43:22 PM;0xff19f623f4552f288a62f4fde719b656378eea7b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xa49088fc9311f18feccd490b6320e717abaa65eafe21b528e97611a26530d8de;3475412;1491309802;4/4/2017 12:43:22 PM;0x96f6be794f27c6347e67148dd60dcbb661352983;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0221449548;0.00044846;;
0x51d72ac123e6cf554b51a6a95e99d0377bcea82263e7f94d679880e43d4e4f71;3475412;1491309802;4/4/2017 12:43:22 PM;0x5ad75221aa14225c89b4582ce491692373d3c1a8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;52.7;2602.326;0.0229903404;0.00046558;;
0x784ad5ecd1a453a391ed31b22c33c400513c4907af4ef59ae036e2c25e9599f6;3475399;1491309566;4/4/2017 12:39:26 PM;0xab4d4eb8c4dcf9c3e50fe34d3521b34d27fb2b16;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.0221449548;0.00044846;;
0xec81aff1d6555d2bdb3c3699c8f8e139754590e8d00a4ec859ca8291ef0db896;3475394;1491309523;4/4/2017 12:38:43 PM;0x6d89bac09e58a7c9120f05bc1b3b1dc435aeadcb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;7.5;370.35;0.0305988108;0.00061966;;
0x74b2a7f75b0c849f865ca36d207a7f5287d67918aa7db56a567011b98b14685c;3475394;1491309523;4/4/2017 12:38:43 PM;0xd53ba17a4a2946ea03b0a5ab465b6cbabfe5628e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00810308;0.4001300904;0.0221449548;0.00044846;;
0x721313551204e5895d83634648e281f4619b31f8d1e7a902b199122d1dae7530;3475394;1491309523;4/4/2017 12:38:43 PM;0x9aea1ec1ec230260a4088e579449a8c960527633;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.0221449548;0.00044846;;
0x95ecd5c0be206aa54956148e2c1fbe409ba5c5267e83eef42462414486d1173c;3475393;1491309514;4/4/2017 12:38:34 PM;0x32be343b94f860124dc4fee278fdcbd38c102d88;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0332174322;0.00067269;;
0xf890ea17bc3483363241a67e56c19132f51c5b9dcbda0a64febb9a5fb77df087;3475387;1491309316;4/4/2017 12:35:16 PM;0x6dceec507ff225aa4224012fa6653d9e954194c6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;49.99;2468.5062;0.0221449548;0.00044846;;
0x8c912a82fe45e92d358e10f2bf893f2abbbaa2ffa66379af976b324d19096984;3475387;1491309316;4/4/2017 12:35:16 PM;0x443b80b105f2cde87451fc61f73a4cb4abc4ae2a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.4;69.132;0.0239858412;0.00048574;;
0x6e27ba5469865962de562cbb9ad0728e7b60df2ddacc9a5416d70788fd691e31;3475387;1491309316;4/4/2017 12:35:16 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.38;166.9044;0.0221449548;0.00044846;;
0x3cc8d85c9dd2ed1efb9d91b80f160f57906bbb0343f623d3665c83a3b87e4ae1;3475387;1491309316;4/4/2017 12:35:16 PM;0x79e81cc8d1a4f3f051d9e8b1eb2068182b1b4ae1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x35539c143e1c7550afb8460e11560d42170423bfd982949fdef1906f14ddccdf;3475381;1491309169;4/4/2017 12:32:49 PM;0xd53ba17a4a2946ea03b0a5ab465b6cbabfe5628e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9;444.42;0.0221449548;0.00044846;;
0x1c60162fe9a3a8a3859c736ea7bce5c6c922789c22c36c7b74b3156740a731ef;3475381;1491309169;4/4/2017 12:32:49 PM;0x2e7acd856089d792b0ac156942cbebc38ca85605;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50.009;2469.44442;0.0221449548;0.00044846;;
0xd524319f2b0f53bfb74b30df952b7d9f5a31c020b69942b4756fad4e76f796e9;3475377;1491309121;4/4/2017 12:32:01 PM;0x79c831ca79c04ceae124dd0407a2124eb62ea054;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;81.13;4006.1994;0.0248391276;0.00050302;;
0x87471956ffa9df8638cc428803b8419cf3d749151c7bdb1c003c0ff46694b00a;3475377;1491309121;4/4/2017 12:32:01 PM;0x96f6be794f27c6347e67148dd60dcbb661352983;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xe5d950ca440e611ab8a57d9cdfcd6f6669b2de8679ac668bd593860f6e21f8fd;3475375;1491309086;4/4/2017 12:31:26 PM;0x00af354ae4668fe1141ac3cc73963048719e2b8e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0221449548;0.00044846;;
0x92a7a4144e794c834bb1e53eb64975e7c9a2f5ebb9eec7175c786da1c7c71bfc;3475371;1491309054;4/4/2017 12:30:54 PM;0xf2fb09c460774d8d233309f1cf5f49d225c934b3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50.02;2469.9876;0.0221449548;0.00044846;;
0xf77d00a27bd2242b1cd4e62e2858ced1715681299b81ba30d0a5a3c9047a93a6;3475364;1491308955;4/4/2017 12:29:15 PM;0xe13540ecee11b212e8b775dc8e71f374aae9b3f8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;126;6221.88;0.0221449548;0.00044846;;
0xd298c52385e771af4c93b77815fb9c82fc543dd5386b61b4bd1046177b7f544d;3475361;1491308915;4/4/2017 12:28:35 PM;0x7016d5071f82cf22bb38b5bc762351fa8aceaaf3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.44;21.7272;0.02604795;0.0005275;;
0xc3b98c6ff42bce0c34612520b54eca501c29e2b11557eb5be50eae354f1283dc;3475361;1491308915;4/4/2017 12:28:35 PM;0xaa51fcc27bdfc9b88f6b62a992ae1ee291d9e9c2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;25.02826308;1235.8956308904;0.0221449548;0.00044846;;
0x9a69f804097749be60a5ae1a5066a757f46247f84637d761799024a46c49f4c9;3475358;1491308903;4/4/2017 12:28:23 PM;0xbd713d7b57c3666f44c1854edcebb2bc1ac45d03;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.5;123.45;0.0221449548;0.00044846;;
0x7a257b58061820f0116bc01613f61135dced79f0a0455d71f180eded6d91c5e7;3475358;1491308903;4/4/2017 12:28:23 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.944;95.99472;0.0221449548;0.00044846;;
0x709537a878f4348a53b8e3ef70c95430ef6bbd5005a851f1ee5e93cfad2cfb5b;3475358;1491308903;4/4/2017 12:28:23 PM;0x41a1d604fbf439d03a2e59f630a478267cb36a24;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;200;9876;0.0221449548;0.00044846;;
0x6fdb800780cef9d0420982d111f6906553f8e5b11341ca810a621476f386ba87;3475355;1491308841;4/4/2017 12:27:21 PM;0x630a742b19653f7f7c10a7192ca5d61119a7638b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;19.99941138;987.5709339444;0.0241280556;0.00048862;;
0x52b7d1cbdde9b1a77ce4822b03cc5c26d9099b9b8e770a97d4a156282a73becd;3475355;1491308841;4/4/2017 12:27:21 PM;0x5be8d4458decee0d90d416c8bcfadb86f4e93012;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.99952146;246.8763696948;0.0236303052;0.00047854;;
0x1e75003525fb35a68c45db26caf9a086ff71806289a7c1091eca774e0c1097fd;3475351;1491308797;4/4/2017 12:26:37 PM;0xaa51fcc27bdfc9b88f6b62a992ae1ee291d9e9c2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;25;1234.5;0.0207396;0.00042;Error(0);Out of gas
0xb57536184f13c6a30ef23f5c4f8e9d5b0a63415106e88435762e7abafbc1543d;3475346;1491308742;4/4/2017 12:25:42 PM;0x6cb3213afb2d9797f996dcafe2e11602594a59d9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100;4938;0.0221449548;0.00044846;;
0xfb072b23602a0891dd5a6f770a6ceb37da444440a59caad660341dd7d6e1db79;3475339;1491308631;4/4/2017 12:23:51 PM;0x78f7b02f46d1e6c9b434380d37077c3c755cc5c1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.0221449548;0.00044846;;
0xbb5aa2cf48cbd70cf42d6370d8d463f2c14a81c6b6d65a77bff65e3265d4d82a;3475334;1491308594;4/4/2017 12:23:14 PM;0xe860da8738af68c4ee8d1a01e07f13de9d4d7ac7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.34042193999999795;16.8100353971999;0.02325220254;0.000470883;;
0x783c2a78be1fa7cb2bdfd5affbeee010962d8426a1e7a272183358c39c4e024a;3475334;1491308594;4/4/2017 12:23:14 PM;0x7f4cea6ba7315738ec65453e44b9a0666b2f9ab5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;41.40864779;2044.7590278702;0.02325220254;0.000470883;;
0xae8bd0acce4051a111c6fabf684ea36616400cc07e4e5065d589a3832191cc22;3475333;1491308583;4/4/2017 12:23:03 PM;0x5b7f12d3b4b8f3af44470e0898125be118e53e12;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1,000;49380;0.0221449548;0.00044846;;
0x1792e5f8594bfdbc851900ec51833b5221723d7b9d9d0c181951f35bb7752ef5;3475333;1491308583;4/4/2017 12:23:03 PM;0xaa51fcc27bdfc9b88f6b62a992ae1ee291d9e9c2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;25;1234.5;0.0221449548;0.00044846;;
0x8cbb0466fb650e2d3305ae56fbfd3035cfeefd714fff64b853de1a7bb43ee3e8;3475327;1491308525;4/4/2017 12:22:05 PM;0x41a1d604fbf439d03a2e59f630a478267cb36a24;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;200;9876;0.0221449548;0.00044846;;
0xe6112885c92c891b82b8be7b5660517eb19919ff6f628725349c8d20d60e0bf8;3475316;1491308365;4/4/2017 12:19:25 PM;0x3fa112ac58f8a0b067d0f3747e62871688ee9d62;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;11.018;544.06884;0.023914734;0.0004843;;
0x71624d70def5b89454a038705d3fbf31178ebcd121e8e1572dd9393a003d6b8a;3475316;1491308365;4/4/2017 12:19:25 PM;0xf41f98fa55387247285a03b20b637844950a37d8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99;98.2662;0.0221449548;0.00044846;;
0x9bbc57bfdefd3626a5b8b4c147b982153cfdaf9ac2ac25cd2af18b08401bc768;3475304;1491308141;4/4/2017 12:15:41 PM;0x2bc7a4cf97a4d51721034b4eaca24cfb2000e32a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.0221449548;0.00044846;;
0x239720d1b8e589e4e656e09af5052487d0f3a7de39682f45dbd73c92531ee557;3475301;1491308056;4/4/2017 12:14:16 PM;0xdd27fbfd9e2ebc345140542bab7bd4235172c3b3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1,000;49380;0.0221449548;0.00044846;;
0xd59407d34a25dacf9df8eca61a4a53b70cffe56305cd91e424e591a989c80c33;3475285;1491307890;4/4/2017 12:11:30 PM;0xb158db43fa62d30e65f3d09bf781c7b67372ebaa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.023203662;0.0004699;;
0x1d55d7472f953d98414d611922295c41ca218766090571b9525900fa3c9602da;3475285;1491307890;4/4/2017 12:11:30 PM;0xd53ba17a4a2946ea03b0a5ab465b6cbabfe5628e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.29;162.4602;0.0221449548;0.00044846;;
0xe68965b319f9fee5bade89e332f308823cfe293c8c6e69ff9abbe3ecaa14760f;3475281;1491307811;4/4/2017 12:10:11 PM;0xf4888a6f8a2caa5115a48841db68c83a281f0581;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.0243413772;0.00049294;;
0x7443e2cd25f019067227fe87696412cf8060eec47da209f03612716824f6276b;3475274;1491307716;4/4/2017 12:08:36 PM;0x8114ecfeb36b344c8a6d1792dba64c832279059c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.33938;115.5185844;0.0227770188;0.00046126;;
0xf205c701fa7f2d56ea189c270e54b988a928fb03177e24d2a7e68603fa73a534;3475271;1491307637;4/4/2017 12:07:17 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.31;15.3078;0.0221449548;0.00044846;;
0x8ea585254bcc560014d19560063a793d06bd977900453a107c07ff27d13ddc9f;3475271;1491307637;4/4/2017 12:07:17 PM;0xdd27fbfd9e2ebc345140542bab7bd4235172c3b3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1,000;49380;0.0207396;0.00042;Error(0);Out of gas
0x42a2c00690470e2d0337554e692ec2faf0150bc018ffc69c9864b99b07362809;3475271;1491307637;4/4/2017 12:07:17 PM;0x90a94e5cdd44cc530d9cb3240f9fca348be0b1f6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.97;47.8986;0.0221449548;0.00044846;;
0xb6d660d843307a6797720df680fe622d97e9ec904aa8cdc7bde979b96317d9e5;3475269;1491307560;4/4/2017 12:06:00 PM;0x8ace594ce396a19c1c2a4e1cfe28d02a3d937dcc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.0221449548;0.00044846;;
0xaea9b9cce79ead29f3a5174de852b625e993c9643d651737c3321f529791143b;3475264;1491307521;4/4/2017 12:05:21 PM;0x5d289638eb4035f68b73654380cccaf0bfb6bd26;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;67.05;3310.929;0.0241280556;0.00048862;;
0x3ed31ecd35ba67460f4de689aeb5c4a7adc3057c616517dc0727216f5664d525;3475264;1491307521;4/4/2017 12:05:21 PM;0xaa51fcc27bdfc9b88f6b62a992ae1ee291d9e9c2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.0207396;0.00042;Error(0);Out of gas
0x7cc08e51e2e03d1070575ac98977120ff8fcb2b4ed287ace8209ed780b7bb118;3475259;1491307475;4/4/2017 12:04:35 PM;0x8ef708cdd44a49c9e0dc52e1dc3f3a46befa9889;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.0221449548;0.00044846;;
0xd6e0b61ede9a5905f570adf10dd46b4d200cd55c7dfd8fe7fd6c05be9aa31fc5;3475257;1491307428;4/4/2017 12:03:48 PM;0x7f32bc523608c3e7a0ab52c10a43f3cf428fd60b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;388;19159.44;0.0221449548;0.00044846;;
0x53f0b8f0cfbe799bb97ac57b5d016b17a45519021f683d1c16aa5e30b6641b26;3475257;1491307428;4/4/2017 12:03:48 PM;0x936e0dba182880e991a2c1b31bbcd826605ab9bb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;129;6370.02;0.0221449548;0.00044846;;
0x5a6c25bbd0a2a4bad2c10a0007215fada9afd82760e9454eb72d5e40b48ec065;3475235;1491307089;4/4/2017 11:58:09 AM;0xb07efc1ecf61b6d49fe962728380c1aced33d63c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99941818;49.3512697284;0.0221449548;0.00044846;;
0x7ee6d9e649677d27b8c5fe8d7d7db57be66b3991110e51bd136055d49fc080a7;3475233;1491307072;4/4/2017 11:57:52 AM;0x7e988c9f24117322216e0aba9d0fb7bb3019f39d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20.2;997.476;0.0221449548;0.00044846;;
0x4f81114e83a317bd35323801d55811478902cf8860d03c3cd192af4b5e8827b9;3475228;1491307006;4/4/2017 11:56:46 AM;0x99cba9ae2aaec3a9f27f29b5aa92fc68c17d5027;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99955154;49.3578550452;0.0221449548;0.00044846;;
0xcceab0ae9dec426614c380c940d8781e2581f9662868d4ab5859722508034d89;3475227;1491307005;4/4/2017 11:56:45 AM;0x4b1117f5a39a1001cd0a19bc926e1765fbf3f346;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.5;617.25;0.0221449548;0.00044846;;
0xb5af7b6f3baadce2e744b65b4526828a81ed83c8b0a42b81cbb199716d522571;3475217;1491306894;4/4/2017 11:54:54 AM;0xc6a7aa48d48bc7ef9bea2d3bcc9104201fde136d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.9994;49.350372;0.0234880908;0.00047566;;
0x733355771d81cb615c9a0cb6d872801d0e78df557e90395c8e45c544501d88a5;3475217;1491306894;4/4/2017 11:54:54 AM;0x8406a65d8e652e4f64b996cfb116134ee73f0d69;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;11.99941818;592.5312697284;0.0227770188;0.00046126;;
0x4745653362b70852a5151b58e9e055764682097d781b5c2fc4be252baca0ffe3;3475217;1491306894;4/4/2017 11:54:54 AM;0x68570dd9053eef4d8a3301cc1ff45afe21f6ea78;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;16.9895017;838.941593946;0.024981342;0.0005059;;
0x1ae3257983ab5dce02d4b1bcdb4bbddc021504cf11e0fbe6a53d492533442a75;3475217;1491306894;4/4/2017 11:54:54 AM;0x8a2920b18ed9996f72173440f6a26db56d63e0bc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0243413772;0.00049294;;
0xe99326138eaf6cd03c60081f8018895ff3d49060cfadc337b795183d603015a8;3475209;1491306800;4/4/2017 11:53:20 AM;0x4b1117f5a39a1001cd0a19bc926e1765fbf3f346;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.25;12.345;0.0221449548;0.00044846;;
0x0074240222a21855ea3cf346905669a7cddaf3904413d70b52c9423493abd577;3475204;1491306742;4/4/2017 11:52:22 AM;0xb8b6aa985d3c01caee645273f39b72a7866406e5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.5;24.69;0.0221449548;0.00044846;;
0x5deb7e1dcbdc73b2e01ae4849b84fc60841b0b5490c43fbe35538937dabc1fff;3475198;1491306685;4/4/2017 11:51:25 AM;0x2ca41c118d4a8f96870b94511232a8e996e1f951;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.09455154;54.0489550452;0.0221449548;0.00044846;;
0xdd55fdaf62d9a901b62a2086280c13734c35f908119831c08baeaca7ee70362d;3475183;1491306524;4/4/2017 11:48:44 AM;0x89b0a876a6cce26de31fbf89e4ad8c5483f58c78;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.5;74.07;0.0244124844;0.00049438;;
0x917ce77e304683b203a3c4979cd7e42afb497d586a90dc0ed83796c6364d820c;3475179;1491306461;4/4/2017 11:47:41 AM;0x8eb202a19967a3d470666e005809aafcdcdf4558;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.8;237.024;0.0221449548;0.00044846;;
0x80a1f089636035bf947a1a33cbbea67dce92eb091fe4e421dd3ab97d97bb60cb;3475179;1491306461;4/4/2017 11:47:41 AM;0x2bc3b0641e6259dd2086a94f9e898396864de172;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0243413772;0.00049294;;
0x423be9a365cd7a4364a6dd8e0b88979137ea3bc4cf28dcc9fcc17f569847ceba;3475179;1491306461;4/4/2017 11:47:41 AM;0x99cba9ae2aaec3a9f27f29b5aa92fc68c17d5027;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00041818;0.0206497284;0.0221449548;0.00044846;;
0xa8325d1408e388896d4ed44ae44545e2e81cfa4f92d950f5b63a8ec0fdf78112;3475176;1491306391;4/4/2017 11:46:31 AM;0x3a17f35aaf8ca9ef020cb4549069c9d68ce83c00;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;22.528730000000002048;1112.4686874;0.0221449548;0.00044846;;
0xe0da66fe1580bed37c7148758f8a5dc68640ff26f8442599db772dc4574c7739;3475168;1491306312;4/4/2017 11:45:12 AM;0x2b95716e4d1d5f9f7002eb165ea97a8ffe81f4ed;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;410.32;20261.6016;0.0221449548;0.00044846;;
0x5db6a1f886c50aa8aa8de1ade6fa7cf398c92858975dd9949317652408bb7140;3475168;1491306312;4/4/2017 11:45:12 AM;0x2e80c3bd03edc32a9c35c85dc3549e97a002ff07;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;39.99;1974.7062;0.0221449548;0.00044846;;
0x8322c47c893f08565d7187b4c3669bb79ed5c6871919d68bd7aba8bafc95c7e5;3475159;1491306228;4/4/2017 11:43:48 AM;0xf166bb80b5dbe9cf21e8382b804d58e87fd065d0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;22;1086.36;0.0221449548;0.00044846;;
0x23938c964e3f9134930a63b959142985f448df9422dff8b418ab632368cc5328;3475155;1491306131;4/4/2017 11:42:11 AM;0xd24bf45123a71641a55cb736b375e3a140305bfe;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;554.997;27405.75186;0.0233458764;0.00047278;;
0x6f0212bc63c5838a86a38c1ac6db5984dead522828c90f1858660768c4f5dc50;3475149;1491306084;4/4/2017 11:41:24 AM;0xff9212a870b13a6b245a5eee317afa7b56afd5d1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20;987.6;0.0234880908;0.00047566;;
0xa4808a8d94bab1eb2b6856acb54249038b2748a5b2911f669f7b4f97a9750425;3475146;1491306043;4/4/2017 11:40:43 AM;0xeb24004cdf77af689ed6b1a5845d359ed8979f74;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;28.98641818;1431.3493297284;0.0221449548;0.00044846;;
0x8647acd9130d5c9c638d7e2b667ce26ec30c324c84b5ff805551f24e046710db;3475139;1491305829;4/4/2017 11:37:09 AM;0xb971c8801bff574113d7fbe0445866ae00ca80aa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;14.99941818;740.6712697284;0.0221449548;0.00044846;;
0xbdef6c0b58af3924840b3a2ce2b030e8ce1ce0a7820848d8cdac4079efeaf46b;3475132;1491305711;4/4/2017 11:35:11 AM;0x9b7d818ef6ae7163599f14651a13de23e4132eb8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99983818;98.7520093284;0.0221449548;0.00044846;;
0x50bc6b2dca04e543af162629233072472412253765c737b47bc4d2605261dc06;3475129;1491305650;4/4/2017 11:34:10 AM;0x54c50ec41e7689f39040b99eaca2f9c410c21745;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;111.8;5520.684;0.0221449548;0.00044846;;
0x68c31aab81589ef56952fa9087d33184f68554ab44e37e60b8aca5bd75e41ea8;3475128;1491305607;4/4/2017 11:33:27 AM;0x5e19998ddbdd76735b4854bd21027c5865b36644;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;999.99936054;49379.9684234652;0.0266879148;0.00054046;;
0xc5906e3606cbf8675101eb850367430c44c1d739113c3890e56524d12776de9b;3475124;1491305536;4/4/2017 11:32:16 AM;0x21f7eba7e02aee1d218355888c67a9c475d421f3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;40;1975.2;0.0244440876;0.00049502;;
